iter	MAPE	RMSE
2717	0.1606216162	280913.8563
2718	0.1606131005	280894.1759
2719	0.1606192687	280875.0438
2720	0.1606064585	280839.7946
2721	0.1605819961	280828.475
2722	0.160576246	280817.8521
2723	0.160572355	280812.2107
2724	0.1605595085	280763.1692
2725	0.1605392638	280709.4119
2726	0.1605444039	280641.0531
2727	0.1605083081	280615.2289
2728	0.1605097232	280595.0373
2729	0.1604850396	280517.7711
2730	0.160458815	280508.6427
2731	0.1604734073	280498.5847
2732	0.1604087406	280449.4035
2733	0.1604114466	280427.0418
2734	0.1604030486	280415.3168
2735	0.1604232608	280408.0862
2736	0.1604302606	280396.6992
2737	0.1603992006	280368.8379
2738	0.1603979872	280347.1924
2739	0.1603803261	280340.3633
2740	0.1603818496	280333.2098
2741	0.1603796594	280285.0056
2742	0.1603727185	280243.6035
2743	0.1603786038	280239.8567
2744	0.1603947103	280213.4412
2745	0.1603631966	280192.5989
2746	0.1603622454	280188.7396
2747	0.1603790955	280153.9951
2748	0.1603788062	280147.7821
2749	0.1603833198	280123.3432
2750	0.1603759055	280104.0058
2751	0.1603543446	280090.8935
2752	0.1603575176	280062.8463
2753	0.1602856524	280054.2818
2754	0.1602876488	280029.7032
2755	0.160284556	280005.318
2756	0.1602758167	279993.2999
2757	0.1602543584	279961.508
2758	0.1602584733	279928.857
2759	0.1602570223	279926.6498
2760	0.1602408665	279881.4485
2761	0.1602129785	279834.963
2762	0.1602001308	279788.9758
2763	0.160194477	279773.3366
2764	0.1602049372	279754.3923
2765	0.1601781178	279651.5827
2766	0.1601761331	279601.7462
2767	0.1601642118	279595.3878
2768	0.1601136065	279581.0982
2769	0.1601131027	279574.1131
2770	0.1601056463	279532.7767
2771	0.1600840369	279480.3334
2772	0.1600914319	279441.919
2773	0.1600718861	279427.2536
2774	0.1600735538	279417.9932
2775	0.1600749221	279408.8348
2776	0.1600691231	279374.0777
2777	0.1600657401	279342.9395
2778	0.1600574077	279331.3109
2779	0.1600591399	279310.9837
2780	0.1600605015	279277.8914
2781	0.1600532947	279205.5672
2782	0.1600299694	279134.2238
2783	0.1600349742	279120.2559
2784	0.1600248033	279082.2368
2785	0.16001458	279069.1968
2786	0.1600094393	279056.1313
2787	0.1600086463	279043.5994
2788	0.1599975904	278993.5431
2789	0.1600009573	278960.1842
2790	0.1599889888	278930.6727
2791	0.1599867179	278912.8591
2792	0.1599860203	278883.5052
2793	0.1599896558	278867.8359
2794	0.1599856301	278834.1308
2795	0.1599882355	278806.2776
2796	0.1599837584	278795.6961
2797	0.1599827286	278790.1378
2798	0.1599802546	278777.8245
2799	0.1599718341	278775.1641
2800	0.1599599197	278765.3697
2801	0.1599629067	278744.2817
2802	0.1599648225	278718.4259
2803	0.1599705198	278705.8733
2804	0.1599573341	278670.0186
2805	0.1599375567	278640.9453
2806	0.159908436	278601.18
2807	0.1598917637	278593.3831
2808	0.1598874885	278570.6242
2809	0.1598880053	278534.997
2810	0.1598956012	278499.4561
2811	0.159890615	278492.1177
2812	0.1598887033	278480.8479
2813	0.159877178	278471.6289
2814	0.159865923	278447.2334
2815	0.1598056613	278430.167
2816	0.1598021528	278387.4692
2817	0.1598039901	278337.8083
2818	0.1598039795	278333.0532
2819	0.1597961399	278311.8286
2820	0.1598037392	278300.75
2821	0.1597768875	278273.7418
2822	0.1597840059	278259.6849
2823	0.1597894216	278241.749
2824	0.1597858265	278196.4069
2825	0.1597854826	278193.8788
2826	0.1597782106	278161.1524
2827	0.1597747258	278117.3166
2828	0.1597578032	278093.8303
2829	0.1597602445	278081.7647
2830	0.159753672	278063.9089
2831	0.159753706	278053.663
2832	0.1597437855	278007.5898
2833	0.1597390097	277964.8253
2834	0.1597443754	277932.2448
2835	0.1597252817	277926.9642
2836	0.1597185613	277889.7546
2837	0.1597065363	277869.6592
2838	0.1596961562	277854.8243
2839	0.1596959653	277831.5459
2840	0.1596733504	277813.7751
2841	0.1596757026	277799.9328
2842	0.1596561032	277779.5267
2843	0.159644224	277723.6061
2844	0.1596488393	277710.745
2845	0.1596460411	277685.3548
2846	0.159637406	277666.4403
2847	0.1596097494	277661.3925
2848	0.1596140276	277632.514
2849	0.1596158563	277615.9362
2850	0.1595937506	277609.2555
2851	0.1595795637	277593.2713
2852	0.1595631103	277542.1094
2853	0.1595549685	277525.5668
2854	0.1595359074	277480.1931
2855	0.159536518	277472.8768
2856	0.1595319162	277433.7228
2857	0.1595162975	277413.6443
2858	0.159512963	277399.6547
2859	0.1595137712	277356.6534
2860	0.1595202813	277332.8796
2861	0.159478827	277301.6226
2862	0.1594879797	277259.1517
2863	0.1594911342	277255.4298
2864	0.1594843916	277208.5039
2865	0.1594752126	277154.3128
2866	0.159466	277130.7969
2867	0.1594576618	277093.9053
2868	0.159457633	277081.1159
2869	0.1594524115	277055.7032
2870	0.1594396525	277033.2634
2871	0.1594349206	277030.5546
2872	0.159436146	277003.1829
2873	0.1594342461	276992.4252
2874	0.1594312077	276974.3996
2875	0.1594327951	276938.0351
2876	0.1594380873	276921.9906
2877	0.1594374232	276903.1107
2878	0.1594124086	276854.0166
2879	0.1594248832	276841.7246
2880	0.1593793124	276807.1244
2881	0.1593911688	276769.3662
2882	0.1593868669	276735.7481
2883	0.1593951912	276705.2065
2884	0.1593514368	276664.4149
2885	0.1593552464	276652.1415
2886	0.1593535473	276611.3963
2887	0.1593556447	276597.3155
2888	0.1593573896	276568.7781
2889	0.1593483372	276565.052
2890	0.1593100764	276548.3672
2891	0.1593132413	276503.8088
2892	0.1593118966	276462.4814
2893	0.1593091822	276441.5945
2894	0.1593072797	276423.6284
2895	0.1592979756	276408.1652
2896	0.1593036083	276314.5983
2897	0.1593019313	276308.1506
2898	0.1593022371	276271.2246
2899	0.1592911942	276218.6513
2900	0.1592828066	276210.6803
2901	0.1592821632	276176.2707
2902	0.1592782328	276125.379
2903	0.1592733532	276112.4811
2904	0.159279878	276069.6489
2905	0.1592781888	276040.3651
2906	0.159279654	276005.8866
2907	0.1592836719	275984.4758
2908	0.1592659955	275959.2145
2909	0.1592548489	275949.8696
2910	0.1592509226	275932.8347
2911	0.1592525105	275927.5499
2912	0.1592456991	275908.5487
2913	0.1592509943	275886.4383
2914	0.1592397549	275866.801
2915	0.1592354563	275829.6222
2916	0.159226788	275815.1594
2917	0.1591959784	275805.7562
2918	0.1591897653	275794.1135
2919	0.1591607389	275783.7662
2920	0.1591137005	275771.9321
2921	0.1591112158	275749.98
2922	0.1590888234	275724.3644
2923	0.1590830731	275712.4933
2924	0.1590756512	275693.6936
2925	0.1590626739	275685.1278
2926	0.1590653131	275653.1772
2927	0.159059092	275614.3035
2928	0.1590535833	275590.8542
2929	0.1590502541	275583.5284
2930	0.1590545251	275569.5516
2931	0.1590219334	275533.7796
2932	0.1590218447	275484.5147
2933	0.1589862191	275469.1673
2934	0.1590026476	275443.1009
2935	0.1589974128	275426.2548
2936	0.15900357	275411.7893
2937	0.1590096065	275400.2136
2938	0.1590118186	275387.3824
2939	0.1589690739	275366.6526
2940	0.1589559866	275348.5814
2941	0.1589518553	275327.8525
2942	0.1589524556	275313.3828
2943	0.1589391736	275290.6551
2944	0.158933799	275284.2334
2945	0.1589430721	275271.636
2946	0.1589458013	275242.1096
2947	0.1588427878	275235.2289
2948	0.1588490592	275223.1479
2949	0.1588378744	275213.4918
2950	0.158828075	275149.0209
2951	0.158821042	275119.5912
2952	0.1588139733	275093.3899
2953	0.1588161961	275072.3608
2954	0.1588214482	275065.0868
2955	0.1588196997	275054.4883
2956	0.1588232868	275037.8294
2957	0.1588232186	274977.557
2958	0.1588140541	274919.6378
2959	0.1588079842	274897.9505
2960	0.1588098602	274863.3793
2961	0.1587953092	274849.4656
2962	0.1587940105	274828.1009
2963	0.1587369409	274781.3401
2964	0.158737985	274747.6316
2965	0.1587384136	274738.0258
2966	0.1587276199	274650.5614
2967	0.158722703	274573.6682
2968	0.1587214478	274534.9385
2969	0.1587142194	274523.6868
2970	0.158718951	274513.3346
2971	0.1587137819	274461.2534
2972	0.158709495	274444.4446
2973	0.1586986459	274426.6817
2974	0.1586787634	274400.2449
2975	0.1586760635	274375.5323
2976	0.1586495906	274363.3547
2977	0.158651759	274332.9072
2978	0.1586518958	274328.0669
2979	0.1586546511	274320.9616
2980	0.1586644366	274312.8494
2981	0.1586540294	274285.3698
2982	0.1586383693	274239.5908
2983	0.1586405323	274224.8817
2984	0.1586055507	274220.518
2985	0.1586006241	274211.0342
2986	0.1585951415	274199.8833
2987	0.1585808562	274177.2869
2988	0.1585815983	274164.2009
2989	0.1585764673	274134.2245
2990	0.1585724872	274102.7374
2991	0.1585685045	274088.3101
2992	0.1585608575	274061.8682
2993	0.1585060612	274040.128
2994	0.1584965352	274006.1497
2995	0.1584946664	273988.9426
2996	0.1584967928	273944.8059
2997	0.1584953723	273916.8121
2998	0.1584730099	273881.8929
2999	0.1584583972	273865.1854
3000	0.1584434425	273837.2426
3001	0.1584610708	273805.8895
3002	0.1584658423	273796.9966
3003	0.1584624518	273766.5282
3004	0.1584491868	273743.9031
3005	0.1584402998	273712.6825
3006	0.1584337876	273703.2165
3007	0.1584312021	273679.2093
3008	0.1584278696	273644.2644
3009	0.1584391631	273634.7872
3010	0.1584373253	273621.5298
3011	0.1584351527	273612.2456
3012	0.1584105333	273535.0355
3013	0.1584123426	273505.3953
3014	0.1583668352	273487.3869
3015	0.1583621465	273462.5914
3016	0.1583692665	273436.6774
3017	0.1583767076	273427.6282
3018	0.1583658556	273404.2098
3019	0.1583662143	273389.9767
3020	0.1583595465	273374.4341
3021	0.1583546568	273311.8257
3022	0.1583273603	273275.8102
3023	0.1583330474	273254.6863
3024	0.1583393642	273184.3512
3025	0.1583363625	273174.022
3026	0.1583370935	273158.8164
3027	0.1583462049	273153.9501
3028	0.1583002937	273137.5886
3029	0.1582955276	273112.4771
3030	0.1582688808	273029.2456
3031	0.1582702912	272986.1231
3032	0.1582558933	272937.7927
3033	0.1582564478	272875.5995
3034	0.1582303843	272855.6845
3035	0.1582301149	272843.7562
3036	0.1582225456	272810.9829
3037	0.1582238525	272794.8063
3038	0.1582230694	272779.7349
3039	0.1581914109	272764.7356
3040	0.1581901522	272727.9896
3041	0.1581842852	272724.5546
3042	0.1581756236	272694.9043
3043	0.1581666542	272671.1694
3044	0.1581583044	272646.855
3045	0.1581656769	272635.7563
3046	0.1581598488	272614.0125
3047	0.1581693231	272587.611
3048	0.1581710702	272540.5267
3049	0.1581693148	272479.085
3050	0.1581700962	272455.8055
3051	0.158166242	272443.8719
3052	0.1581714142	272426.1784
3053	0.1581676471	272391.7312
3054	0.1581675602	272343.2529
3055	0.1581440005	272302.2789
3056	0.1581431273	272287.863
3057	0.1581396175	272269.651
3058	0.1581463676	272231.5968
3059	0.1581519741	272220.1918
3060	0.1581049154	272199.5452
3061	0.1580999519	272182.1895
3062	0.1580842601	272128.3868
3063	0.1580802036	272117.9718
3064	0.158075134	272087.0474
3065	0.1580696315	272034.8298
3066	0.1580869209	272026.5484
3067	0.1580816826	272014.3349
3068	0.1580603844	271993.8355
3069	0.1580617517	271970.761
3070	0.1580688754	271951.9649
3071	0.158066655	271950.6077
3072	0.1580528613	271907.2381
3073	0.1580516538	271897.2107
3074	0.1580442663	271874.878
3075	0.1580411336	271861.2418
3076	0.1580115744	271788.4485
3077	0.1580220243	271754.7158
3078	0.1580219445	271725.4476
3079	0.1580124206	271686.6734
3080	0.1578849892	271669.1383
3081	0.1578788194	271637.1857
3082	0.1578709503	271594.7346
3083	0.1578743785	271570.2608
3084	0.1578677874	271516.6247
3085	0.1578689429	271495.8187
3086	0.1578646392	271483.6279
3087	0.1578565863	271466.7331
3088	0.1578396552	271444.6695
3089	0.1578092904	271406.193
3090	0.1578136696	271397.7
3091	0.1578085004	271356.327
3092	0.157808721	271353.7669
3093	0.1578156032	271336.222
3094	0.1578125861	271285.0082
3095	0.1578103096	271267.1907
3096	0.1578059811	271265.0339
3097	0.1577935361	271249.6175
3098	0.1577793244	271213.4796
3099	0.1577849521	271191.3932
3100	0.1577892202	271170.9535
3101	0.1577883239	271149.4485
3102	0.1578008418	271111.8393
3103	0.1577993083	271093.9516
3104	0.1577878442	271078.2937
3105	0.1577841242	271044.9968
3106	0.1577675027	270942.6595
3107	0.1577750243	270935.6909
3108	0.1577795209	270918.9571
3109	0.1577727944	270911.1335
3110	0.1577746045	270883.2775
3111	0.1577698362	270873.9455
3112	0.1577819416	270848.0521
3113	0.157762511	270826.0465
3114	0.1577540715	270778.2917
3115	0.1577502248	270775.7738
3116	0.1577537087	270761.7144
3117	0.1577257676	270740.4264
3118	0.1576652063	270714.589
3119	0.1576677289	270685.1434
3120	0.1576549354	270658.0557
3121	0.1576578737	270633.7694
3122	0.1576603554	270615.2167
3123	0.1576617255	270607.3253
3124	0.157654059	270585.1966
3125	0.157650344	270546.9603
3126	0.1576631817	270535.5867
3127	0.1576674646	270508.7135
3128	0.1576437474	270492.4628
3129	0.1576338498	270466.7328
3130	0.15763226	270460.9559
3131	0.1576364258	270446.5218
3132	0.1576499644	270427.8511
3133	0.1576557348	270419.4175
3134	0.1576458961	270389.6074
3135	0.1576502492	270381.7951
3136	0.1576399936	270359.3522
3137	0.1576186787	270345.508
3138	0.1576246181	270326.9755
3139	0.1576063852	270230.0887
3140	0.157610743	270222.202
3141	0.1576009759	270205.7842
3142	0.1575965861	270178.4441
3143	0.1575440472	270162.1188
3144	0.1575283761	270117.1048
3145	0.1575274163	270099.9522
3146	0.1575165858	270080.5501
3147	0.1574936722	270061.3079
3148	0.1574546162	270046.6332
3149	0.1574453874	270002.0708
3150	0.1574363732	269995.5581
3151	0.1574401659	269964.1158
3152	0.1574340409	269928.1748
3153	0.157418457	269899.6345
3154	0.1574157083	269867.2798
3155	0.1573949869	269844.7422
3156	0.1573960012	269839.2266
3157	0.1573605006	269829.3392
3158	0.1573520454	269771.6159
3159	0.1573497339	269726.0322
3160	0.1573514295	269718.6546
3161	0.1573522824	269711.7336
3162	0.1573527567	269705.8269
3163	0.1573519794	269696.0114
3164	0.1573561446	269680.3796
3165	0.157328311	269661.9614
3166	0.1573343546	269645.6099
3167	0.1573301612	269635.4298
3168	0.1573421732	269616.0541
3169	0.1573440222	269591.6742
3170	0.1573371083	269556.1854
3171	0.1573023121	269540.651
3172	0.1572922646	269528.4564
3173	0.1572970956	269512.4769
3174	0.1573023811	269496.1317
3175	0.1572946952	269478.2928
3176	0.1572855383	269452.8173
3177	0.1572808536	269397.435
3178	0.1572810391	269393.2246
3179	0.157281039	269384.2544
3180	0.157265298	269370.7207
3181	0.1572687229	269361.5715
3182	0.1572709821	269350.2343
3183	0.1572577452	269332.7455
3184	0.1572526455	269325.9616
3185	0.1572524691	269297.4361
3186	0.1572457444	269281.7477
3187	0.1572454119	269270.2428
3188	0.1572543089	269258.2436
3189	0.1572653117	269226.7156
3190	0.15726492	269199.5633
3191	0.1572258915	269191.3724
3192	0.1572165383	269152.7364
3193	0.1572173189	269118.3949
3194	0.1571701814	269107.1119
3195	0.1571700665	269083.0314
3196	0.157162527	269066.8645
3197	0.1571558253	269035.9757
3198	0.1571563031	269021.1919
3199	0.1571457651	269006.571
3200	0.1571427612	268994.1632
3201	0.1571460496	268962.5699
3202	0.1571353471	268941.5869
3203	0.1571195079	268927.8714
3204	0.1571176123	268913.5908
3205	0.1571200535	268911.6974
3206	0.1571206384	268895.9981
3207	0.1571055601	268820.6142
3208	0.1571188589	268777.2761
3209	0.1571159706	268749.7128
3210	0.1571175168	268732.444
3211	0.1570571648	268712.1801
3212	0.1570618236	268703.5514
3213	0.1570406723	268687.1289
3214	0.1570368574	268663.6959
3215	0.1570357933	268657.0997
3216	0.1570361589	268643.7893
3217	0.1570291911	268581.0173
3218	0.1570210699	268550.765
3219	0.1570232011	268537.1135
3220	0.1570177931	268518.5333
3221	0.157014386	268480.9322
3222	0.1569989125	268448.126
3223	0.1569765705	268410.7256
3224	0.1569760988	268399.4207
3225	0.156979635	268381.8512
3226	0.1569796031	268362.0783
3227	0.1569772579	268333.8527
3228	0.1569767753	268310.5338
3229	0.1569573724	268299.75
3230	0.1569523405	268289.0351
3231	0.1569417775	268278.5337
3232	0.1569350043	268252.2665
3233	0.1569280068	268224.2871
3234	0.1569247552	268190.4997
3235	0.1569223335	268147.8771
3236	0.1569056478	268133.5178
3237	0.1568999543	268115.3273
3238	0.1568958724	268103.2953
3239	0.1569004322	268069.5239
3240	0.1569083962	268035.6543
3241	0.1568734016	268012.1518
3242	0.156841659	267988.8708
3243	0.1568384729	267973.4979
3244	0.1568267026	267962.0745
3245	0.1567968094	267955.0095
3246	0.1567717515	267942.6204
3247	0.1567771427	267936.6569
3248	0.1567546149	267915.6968
3249	0.1567472297	267883.4918
3250	0.1567492514	267846.1652
3251	0.156751235	267809.3605
3252	0.156743895	267795.3627
3253	0.1567384395	267783.1718
3254	0.1567428731	267744.1506
3255	0.1567244329	267727.3102
3256	0.1567162357	267693.7853
3257	0.1566872862	267687.6707
3258	0.1566827259	267649.8273
3259	0.1566554418	267635.2222
3260	0.156663256	267625.5239
3261	0.1566557067	267591.8483
3262	0.1566705439	267567.1024
3263	0.1566688134	267557.5957
3264	0.1566592165	267551.3521
3265	0.156660092	267536.4464
3266	0.1566262439	267504.988
3267	0.1566169897	267489.5479
3268	0.1566057712	267485.7152
3269	0.1566051705	267477.5225
3270	0.1565970096	267452.7202
3271	0.1565933196	267385.358
3272	0.1566026249	267364.9729
3273	0.1565951821	267344.2317
3274	0.1565941555	267337.8473
3275	0.1565916419	267329.6923
3276	0.1565857228	267285.4967
3277	0.1565754226	267272.617
3278	0.1565710646	267267.1664
3279	0.1565654999	267245.827
3280	0.156568966	267224.8015
3281	0.1565628474	267195.334
3282	0.1565446119	267175.2989
3283	0.156545757	267151.7005
3284	0.1565448781	267126.8779
3285	0.1565480601	267112.7411
3286	0.1565606775	267085.6309
3287	0.15655803	267063.344
3288	0.1565523754	267055.2257
3289	0.1565370192	267032.462
3290	0.1565162989	267014.8019
3291	0.1565097472	266993.1278
3292	0.1565189511	266946.7987
3293	0.1565178177	266933.419
3294	0.156513803	266895.0688
3295	0.1565097102	266884.6146
3296	0.1565045256	266850.2957
3297	0.1565118838	266829.1588
3298	0.1565098828	266824.1379
3299	0.1564713576	266814.8927
3300	0.1564707114	266796.0401
3301	0.1564742982	266778.9511
3302	0.1564733772	266763.6818
3303	0.1564711729	266743.6977
3304	0.1564675539	266736.9245
3305	0.1564401081	266732.4846
3306	0.1564165343	266718.8618
3307	0.1564223028	266709.394
3308	0.1564241593	266682.6829
3309	0.1564372976	266672.4605
3310	0.1564497197	266652.237
3311	0.1564533546	266626.3746
3312	0.1564521875	266615.3268
3313	0.1564450785	266588.4789
3314	0.156447448	266580.0942
3315	0.1564539318	266541.6881
3316	0.1564486929	266496.4614
3317	0.1564507434	266484.8434
3318	0.1564470096	266446.7433
3319	0.1564291429	266408.2273
3320	0.1564278491	266388.9549
3321	0.1564378581	266358.4391
3322	0.1564299199	266352.0936
3323	0.1564147412	266342.6903
3324	0.1564162967	266293.294
3325	0.1564267262	266274.563
3326	0.1564121538	266254.6099
3327	0.1563964148	266235.9044
3328	0.156364744	266226.2582
3329	0.1563492199	266192.7215
3330	0.1563450559	266177.712
3331	0.1563283734	266143.885
3332	0.1563215939	266125.097
3333	0.1563368952	266109.616
3334	0.1563276197	266092.1274
3335	0.1563248571	266076.1179
3336	0.1563128864	266056.7444
3337	0.1563147584	266037.9844
3338	0.1563082826	266024.1901
3339	0.1562975299	266013.661
3340	0.1562943878	266011.1359
3341	0.1562907413	266003.2703
3342	0.1562805371	265992.6958
3343	0.1562651304	265963.0509
3344	0.15626859	265955.0356
3345	0.156262452	265916.8191
3346	0.1562621836	265913.4804
3347	0.1562717027	265905.6414
3348	0.1562669578	265886.8492
3349	0.1562524745	265876.9541
3350	0.1562504056	265874.7174
3351	0.1562493865	265852.5128
3352	0.156242044	265822.6759
3353	0.1562484879	265812.8624
3354	0.1562699622	265796.206
3355	0.1562500405	265772.0988
3356	0.1562568436	265763.161
3357	0.1562482759	265668.2036
3358	0.1562499943	265643.8839
3359	0.1562527478	265628.0208
3360	0.1562530616	265619.2894
3361	0.1562469615	265614.1722
3362	0.1562442065	265603.3567
3363	0.1562548349	265591.7811
3364	0.1562537677	265538.5948
3365	0.15625326	265509.2836
3366	0.1562548155	265490.548
3367	0.1562514707	265454.5142
3368	0.1562571038	265372.2376
3369	0.1562489275	265355.7468
3370	0.1562423389	265340.2189
3371	0.1562378572	265329.7014
3372	0.1562366254	265297.6378
3373	0.156237273	265285.5946
3374	0.1562371516	265249.3607
3375	0.1562402773	265217.8773
3376	0.1562382589	265207.9941
3377	0.15623376	265195.6325
3378	0.1562216231	265192.3635
3379	0.1562230881	265182.4258
3380	0.1562282048	265168.7864
3381	0.1562316785	265162.9092
3382	0.1562259587	265149.5528
3383	0.15621695	265135.7685
3384	0.1562152982	265103.7823
3385	0.1562160376	265091.8751
3386	0.1562254693	265068.8102
3387	0.156223823	265051.5549
3388	0.1562299862	265047.479
3389	0.1562252671	265017.7065
3390	0.1562249803	265008.5792
3391	0.1562281956	264960.5049
3392	0.1562257777	264916.5525
3393	0.1562203405	264893.4091
3394	0.1562148008	264881.3927
3395	0.1562064848	264852.3386
3396	0.1562124253	264832.9659
3397	0.1562130614	264829.0815
3398	0.1562072204	264800.9102
3399	0.1562084987	264787.8252
3400	0.1562116361	264773.1782
3401	0.1562148138	264762.264
3402	0.1562012211	264708.8665
3403	0.1561897539	264693.8533
3404	0.1561876431	264620.9696
3405	0.1561807811	264586.9043
3406	0.1561495186	264568.2643
3407	0.1561454374	264554.1954
3408	0.1561567651	264537.0044
3409	0.1561493395	264509.6207
3410	0.156154923	264497.7006
3411	0.1561602095	264467.2344
3412	0.1561595399	264459.3169
3413	0.1561114686	264453.9907
3414	0.1561109731	264419.8481
3415	0.1560980441	264399.9481
3416	0.156104315	264364.7461
3417	0.1560980901	264356.6419
3418	0.1560917002	264329.4633
3419	0.1560810106	264320.6851
3420	0.1560856802	264316.3126
3421	0.1560981292	264283.0208
3422	0.1560956744	264273.3783
3423	0.1560968122	264247.4532
3424	0.1561013616	264244.2306
3425	0.1561073111	264234.3855
3426	0.1561048362	264220.6683
3427	0.1560747997	264185.3909
3428	0.156053944	264151.1751
3429	0.1560446713	264140.2861
3430	0.1560486912	264127.6418
3431	0.1560498557	264111.2066
3432	0.1560348249	264087.4359
3433	0.1560393796	264068.3698
3434	0.1560386014	264039.1251
3435	0.1560305782	264025.6785
3436	0.1560230952	264012.751
3437	0.1560130887	264003.6633
3438	0.1560078862	263988.4451
3439	0.1560059897	263966.3242
3440	0.1560116448	263953.2125
3441	0.1560067101	263940.6553
3442	0.156004773	263928.4349
3443	0.155989418	263891.5646
3444	0.1559888098	263868.6445
3445	0.1559728939	263859.6772
3446	0.155983826	263852.7488
3447	0.1559833609	263841.7616
3448	0.1559818228	263834.7072
3449	0.1559171288	263808.6943
3450	0.1559092225	263800.6813
3451	0.1558995146	263792.9683
3452	0.1558982693	263781.0252
3453	0.1558938135	263744.7801
3454	0.1558803612	263698.1438
3455	0.1558792554	263671.6216
3456	0.1558682965	263658.8304
3457	0.1558385764	263626.7041
3458	0.1558331176	263607.1234
3459	0.1558419251	263577.2961
3460	0.1558373611	263568.7574
3461	0.1558357531	263553.644
3462	0.155834814	263539.9043
3463	0.1558335702	263513.6898
3464	0.1558341109	263502.4769
3465	0.1558243596	263463.7493
3466	0.1557506826	263449.3507
3467	0.1557513369	263434.3366
3468	0.155752935	263414.3323
3469	0.1557348624	263398.9432
3470	0.1557369019	263382.9933
3471	0.1557275558	263355.7834
3472	0.1557300821	263345.5507
3473	0.15573235	263314.5145
3474	0.1557288617	263275.3424
3475	0.1557118789	263229.5695
3476	0.1557167823	263205.9212
3477	0.1557162447	263199.468
3478	0.1557117113	263180.6821
3479	0.1557074177	263166.5845
3480	0.1557088794	263152.4483
3481	0.1557078014	263129.229
3482	0.1557097285	263120.7254
3483	0.1557088538	263091.802
3484	0.1557062786	263086.0827
3485	0.1557137047	263070.3704
3486	0.1557119821	263045.4999
3487	0.1557167938	263028.5898
3488	0.1557187454	263018.2527
3489	0.1557108371	262997.5957
3490	0.1557161661	262988.2366
3491	0.1557177214	262964.3634
3492	0.1556916437	262921.315
3493	0.1556928031	262905.0084
3494	0.1556336071	262876.9096
3495	0.1556305634	262849.7717
3496	0.1556292649	262804.7683
3497	0.1556374109	262788.6298
3498	0.1556042147	262779.3913
3499	0.1556073252	262765.4059
3500	0.1555982176	262725.5958
3501	0.1555979581	262678.5969
3502	0.1556025624	262667.9148
3503	0.1555540975	262659.5532
3504	0.1555480943	262634.1283
3505	0.1555001351	262618.4024
3506	0.1554983879	262600.5176
3507	0.1555051456	262581.7414
3508	0.1555080401	262568.728
3509	0.1555120271	262562.386
3510	0.1555154526	262544.3629
3511	0.1555134854	262520.0694
3512	0.1554820296	262511.2436
3513	0.155484844	262504.7471
3514	0.1554902531	262493.7363
3515	0.1554932857	262474.9577
3516	0.1554942963	262450.6093
3517	0.1554914484	262439.3398
3518	0.1554971479	262418.3921
3519	0.155498387	262394.2746
3520	0.1554947233	262391.0632
3521	0.1554811086	262361.1747
3522	0.155482888	262339.1992
3523	0.1554684714	262308.3331
3524	0.155467987	262300.8017
3525	0.1554723443	262289.8814
3526	0.1554708423	262275.4626
3527	0.1554756105	262258.0188
3528	0.1554766334	262249.1538
3529	0.1554798694	262225.2806
3530	0.155470926	262196.1343
3531	0.1554695199	262193.7473
3532	0.1554760014	262181.5785
3533	0.1554756237	262162.3923
3534	0.1554761297	262147.092
3535	0.1554744247	262121.5635
3536	0.1554640701	262095.6974
3537	0.155442397	262060.6297
3538	0.1554282568	262045.1184
3539	0.155421701	262036.5804
3540	0.1554137072	262030.8484
3541	0.1554156607	261984.799
3542	0.1554132199	261977.5269
3543	0.1554154436	261946.2755
3544	0.1554115251	261909.0288
3545	0.155408966	261896.7745
3546	0.155403533	261892.6706
3547	0.1553956914	261872.2722
3548	0.1553914917	261818.9368
3549	0.1553917384	261813.5517
3550	0.1553907197	261796.1214
3551	0.1553601058	261790.5254
3552	0.1553335133	261781.9123
3553	0.1553412208	261758.0893
3554	0.15534523	261743.6148
3555	0.1553439121	261712.8301
3556	0.1553512678	261699.2012
3557	0.1553527949	261695.3773
3558	0.1553435401	261677.4151
3559	0.1553372469	261654.3712
3560	0.1553366475	261619.0363
3561	0.1553314606	261600.4479
3562	0.1553188737	261561.0307
3563	0.1553241169	261556.7928
3564	0.155316939	261536.0664
3565	0.1552998121	261521.7082
3566	0.1552978415	261516.1418
3567	0.1552922831	261495.5925
3568	0.1553011297	261460.5205
3569	0.155295519	261452.5242
3570	0.1552921719	261442.3983
3571	0.1552764282	261370.1338
3572	0.1552841456	261360.2188
3573	0.1552612561	261339.6766
3574	0.1552578119	261302.4045
3575	0.1552567994	261275.6522
3576	0.1552587932	261266.852
3577	0.1552567911	261256.9118
3578	0.155254815	261236.9847
3579	0.1552445823	261228.2727
3580	0.1552435229	261222.06
3581	0.1550769632	261195.921
3582	0.1550552226	261153.0918
3583	0.1550467225	261146.4529
3584	0.15505527	261113.1894
3585	0.1550582965	261099.0338
3586	0.1550619988	261074.5387
3587	0.1549926148	261061.6994
3588	0.1549888215	261044.1803
3589	0.1549425929	261010.7405
3590	0.1549470857	260988.0805
3591	0.1549487691	260954.039
3592	0.1549363677	260942.1803
3593	0.1549412977	260906.8467
3594	0.1549200553	260894.2838
3595	0.1549285335	260885.5556
3596	0.1549089229	260854.9927
3597	0.1548946823	260841.7645
3598	0.1548660364	260824.8162
3599	0.1548268935	260797.2251
3600	0.154827328	260785.8155
3601	0.1548270933	260772.7665
